job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.75,PG03,1.75,1.25,RM_type_B,Permanent,Male,35,Y,0,level_4,2008,6.0,6,4,4,0,1,1,0,47.7,56.05,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.17,RM_type_A,Permanent,Male,35,N,0,,,4.0,4,3,3,0,0,0,0,31.78,40.99,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,30,Y,1,level_4,2013,3.0,3,2,3,0,2,0,0,55.19333333333333,63.91,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.08,PG01,0.08,0.08,RM_type_B,Contract,Female,32,N,0,level_4,2011,,1,1,1,0,0,0,0,,,,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,28,N,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,28,N,0,level_4,2014,3.0,3,3,5,0,0,3,0,52.86000000000001,62.61,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,32,N,0,level_4,2011,2.0,2,2,3,1,2,0,0,38.26,56.89,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,29,N,0,level_4,2014,2.0,2,2,3,0,2,0,0,20.0,20.0,0.0,,,
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2010,6.0,6,4,6,1,2,0,0,87.18666666666665,98.46,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.5,PG03,1.5,0.17,RM_type_B,Permanent,Male,27,N,0,level_3,2014,2.0,2,3,3,0,2,0,0,20.0,20.0,0.0,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,32,Y,0,level_4,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2008,6.0,6,5,4,0,0,2,0,66.21,68.55,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Female,33,Y,1,level_4,2010,6.0,6,4,4,0,1,5,1,58.49666666666666,58.44,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.83,RM_type_A,Permanent,Male,33,Y,1,,,4.0,4,3,6,0,2,4,1,46.18333333333334,48.15,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,30,Y,1,level_4,2014,2.0,2,2,2,0,3,0,0,53.58333333333334,73.06,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,32,Y,0,level_4,2014,2.0,2,2,3,0,0,0,0,28.415,43.78,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.33,RM_type_B,Permanent,Female,28,N,0,level_4,2014,2.0,2,2,2,0,1,9,1,20.0,20.0,0.0,,,
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Female,28,N,0,level_1,2011,2.0,2,2,2,0,4,1,1,38.24,55.95,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,29,Y,1,level_4,2014,2.0,2,2,3,0,0,3,0,35.74333333333333,50.59,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.42,PG03,1.42,0.17,RM_type_A,Permanent,Male,30,N,0,level_4,2012,2.0,2,3,3,0,3,2,1,20.0,20.0,0.0,,,
JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,30,N,0,level_5,2016,1.0,1,1,2,2,0,0,0,,,,,,
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Male,31,Y,0,level_4,2014,,1,2,1,0,0,0,0,,,,,,
JG05,2.0,PG05,2.0,1.33,RM_type_A,Permanent,Female,43,Y,2,level_4,2009,19.0,19,10,8,1,0,1,0,82.36,92.72,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,34,Y,1,level_4,2008,5.0,5,3,3,1,2,0,0,57.90666666666666,69.02,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,34,Y,1,level_4,2011,5.0,5,3,3,1,1,0,1,64.58,71.04,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,32,Y,0,level_4,2012,3.0,3,2,2,0,3,7,0,32.03333333333334,63.42,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,2.5,PG06,0.5,0.0,RM_type_C,Permanent,Male,56,Y,2,level_4,2007,29.0,29,8,12,1,2,0,0,74.13,79.54,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,2.5,PG06,0.5,0.42,RM_type_A,Permanent,Male,43,Y,2,level_4,2000,16.0,17,8,8,0,2,2,0,75.64333333333333,101.61,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,2.75,PG03,2.75,1.08,RM_type_A,Permanent,Male,35,Y,1,level_3,2006,6.0,6,5,3,0,2,1,0,83.89,96.63,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,6.0,6,3,3,0,6,12,0,59.06333333333333,73.44,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,31,Y,1,,,4.0,4,3,3,0,3,0,0,68.93333333333334,80.11,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,29,N,0,level_4,2012,,1,1,1,0,0,1,0,,,,,,
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,28,Y,0,level_4,2014,,1,1,1,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,32,Y,0,level_4,2013,,1,1,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,2.5,RM_type_B,Permanent,Male,34,Y,0,level_4,2010,6.0,6,4,4,0,2,0,0,72.82333333333334,83.65,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,2.0,RM_type_A,Permanent,Female,33,N,0,,,4.0,4,2,3,0,3,2,0,60.62000000000001,42.91,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG03,4.33,PG02,0.0,0.5,RM_type_A,Permanent,Male,30,Y,0,,,4.0,4,2,1,0,3,0,0,67.30666666666667,71.81,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,1.67,RM_type_B,Permanent,Male,30,Y,1,level_4,2012,2.0,2,1,2,0,1,1,0,,,,,,
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,31,Y,0,level_4,2012,,1,1,1,0,0,0,0,,,,,,
JG04,2.33,PG03,2.33,0.42,RM_type_A,Permanent,Male,36,Y,1,level_4,2008,6.0,6,4,4,0,1,0,0,68.27666666666666,70.35,0.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,34,Y,1,level_4,2007,5.0,5,2,3,0,2,1,0,62.90666666666666,70.26,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_A,Permanent,Male,33,Y,1,,,4.0,4,3,3,0,1,10,0,64.43333333333332,61.67,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,0.42,RM_type_A,Permanent,Male,31,Y,2,level_4,2012,3.0,3,2,3,0,2,1,1,60.08000000000001,73.66,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.42,RM_type_A,Permanent,Male,24,N,0,level_1,2014,3.0,3,3,3,0,3,1,0,71.43333333333334,67.21,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.67,RM_type_B,Permanent,Male,33,Y,1,level_4,2012,2.0,2,1,2,0,1,0,1,,,,,,
JG04,0.58,PG03,0.58,0.58,RM_type_B,Permanent,Female,28,Y,0,level_4,2016,1.0,1,1,1,0,0,0,0,,,,,,
JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Male,29,N,0,level_4,2014,1.0,1,1,2,0,0,0,0,,,,,,
JG04,5.5,PG04,2.5,2.5,RM_type_A,Permanent,Female,40,Y,1,level_4,2003,15.0,15,6,8,0,3,0,1,75.45333333333333,83.85,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,34,Y,0,level_4,2012,5.0,5,2,3,0,4,0,0,89.26666666666668,91.53,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,2.25,PG03,2.25,2.42,RM_type_A,Permanent,Male,32,Y,0,level_4,2011,5.0,5,3,4,0,2,0,0,73.47000000000001,89.34,1.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,2.0,RM_type_A,Permanent,Female,30,Y,2,,,4.0,4,3,3,0,2,0,1,59.88999999999999,50.37,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG03,3.5,PG02,0.0,0.33,RM_type_B,Permanent,Male,31,N,0,,,4.0,4,4,4,0,14,132,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,28,N,0,level_4,2014,3.0,3,2,2,0,0,1,0,33.973333333333336,46.43,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,2.33,RM_type_B,Permanent,Male,29,N,0,level_4,2013,3.0,3,2,2,0,1,0,0,67.19333333333334,101.9,2.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,31,N,0,level_4,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,0.58,PG03,0.58,0.58,RM_type_B,Permanent,Male,27,Y,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG05,8.0,PG06,5.5,0.5,RM_type_A,Permanent,Male,52,Y,2,level_4,2003,26.0,26,9,4,0,0,0,0,70.10000000000001,75.52,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,2.75,PG03,2.75,1.92,RM_type_A,Permanent,Male,33,Y,1,level_3,2011,6.0,6,3,4,1,2,0,0,78.48333333333333,73.35,1.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,0.42,RM_type_B,Permanent,Male,29,Y,0,level_4,2013,3.0,3,2,2,0,2,0,0,16.87,18.9,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.67,RM_type_A,Permanent,Female,30,N,0,level_4,2013,2.0,2,1,3,0,1,1,1,,,,,,
JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,28,Y,0,level_3,2013,,1,1,1,0,0,0,0,,,,,,
JG05,4.0,PG06,2.0,0.5,RM_type_A,Permanent,Female,48,Y,2,level_4,2007,28.0,28,8,11,0,2,0,0,62.43333333333333,77.58,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_A,Permanent,Female,33,Y,1,level_4,2010,6.0,6,3,3,0,2,0,0,51.69333333333334,69.54,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG03,4.33,PG02,0.0,2.5,RM_type_A,Permanent,Male,30,N,0,,,4.0,4,3,1,0,1,1,0,58.99,74.05,0.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,2,4,0,3,2,0,78.02333333333333,86.56,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,36,Y,0,,,4.0,4,2,3,0,2,0,0,73.71666666666667,80.61,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.92,RM_type_B,Permanent,Male,29,Y,0,level_4,2013,3.0,3,2,2,0,3,0,0,42.25333333333333,60.12,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_B,Permanent,Male,31,Y,1,level_4,2014,3.0,3,1,2,0,2,0,0,34.24,54.47,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,27,N,0,level_4,2015,,1,1,1,0,0,0,0,,,,,,
JG04,0.58,PG03,0.58,0.58,RM_type_B,Permanent,Male,27,Y,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG05,7.5,PG06,7.5,0.42,RM_type_A,Permanent,Female,49,Y,3,level_4,2006,28.0,28,7,9,0,1,0,0,60.77333333333334,68.29,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.83,RM_type_A,Permanent,Male,32,Y,0,level_4,2011,5.0,5,3,2,0,4,1,0,84.20666666666666,84.95,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,32,Y,1,level_4,2011,3.0,3,2,2,0,2,0,0,77.16666666666667,80.48,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.92,RM_type_A,Permanent,Male,34,N,0,level_4,2011,3.0,3,2,2,0,1,0,0,69.53666666666668,65.12,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,2.0,RM_type_B,Permanent,Female,30,N,0,level_4,2012,3.0,3,2,2,0,1,0,1,74.94333333333333,75.24,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,28,N,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Male,29,Y,1,level_4,2016,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,0.25,RM_type_A,Permanent,Male,34,Y,1,level_4,2008,5.0,5,4,4,0,0,0,0,54.15666666666666,61.82,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,32,Y,0,level_4,2012,3.0,3,2,2,0,2,0,0,42.56666666666667,60.74,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,1.25,PG01,1.25,1.25,RM_type_B,Contract,Male,26,N,0,level_3,2015,,1,1,1,0,0,0,0,,,,,,
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,29,N,0,level_4,2015,,1,1,1,0,0,2,0,,,,,,
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,34,N,0,level_4,2012,5.0,5,2,3,0,1,1,0,62.35333333333333,82.0,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_A,Permanent,Male,33,Y,0,,,4.0,4,2,2,0,2,16,0,57.32,56.25,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,2.5,RM_type_A,Permanent,Female,29,Y,0,level_4,2013,3.0,3,1,3,0,3,0,0,66.71666666666667,86.61,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,32,Y,0,level_4,2011,,1,1,2,0,0,0,0,,,,,,
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Female,32,Y,0,level_4,2011,,1,1,1,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,26,N,0,level_4,2016,,1,2,1,0,0,0,0,,,,,,
JG04,2.58,PG03,2.58,2.5,RM_type_A,Permanent,Male,37,Y,1,level_4,2005,6.0,6,5,4,0,1,0,0,92.53666666666668,105.51,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,33,Y,1,level_4,2009,6.0,6,3,3,0,1,0,0,82.13000000000002,98.83,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Female,36,Y,2,level_3,2005,6.0,6,3,2,0,0,0,0,85.98666666666668,98.37,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,35,Y,1,level_4,2008,5.0,5,2,3,0,0,0,0,65.39,78.3,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,2.75,PG03,2.75,2.5,RM_type_B,Permanent,Male,36,Y,1,level_4,2007,5.0,5,2,2,0,2,0,0,68.89333333333333,80.63,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,2.0,RM_type_A,Permanent,Female,32,N,0,level_4,2012,5.0,5,3,3,0,1,0,1,62.73666666666666,47.97,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.92,RM_type_A,Permanent,Male,30,Y,0,,,4.0,4,2,2,0,4,0,0,60.75333333333333,65.53,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,3,2,0,3,0,0,68.77,73.42,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,2.5,PG06,0.5,2.5,RM_type_A,Permanent,Female,52,Y,2,level_3,1990,28.0,28,8,6,1,0,0,1,68.16666666666667,82.28,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,2.75,PG03,2.75,0.5,RM_type_A,Permanent,Male,34,Y,0,level_3,2008,5.0,5,4,4,0,2,2,0,64.76666666666667,65.56,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_B,Permanent,Female,28,N,0,level_3,2013,3.0,3,1,2,0,2,1,0,36.13,68.98,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,29,N,0,level_4,2014,2.0,2,2,2,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,0.5,RM_type_A,Permanent,Male,39,Y,2,level_4,2005,6.0,6,5,4,0,2,0,1,72.51333333333334,74.13,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,37,Y,1,level_3,2007,6.0,6,4,3,0,2,0,0,76.17666666666666,82.09,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.25,RM_type_C,Permanent,Male,34,Y,0,level_4,2010,5.0,5,5,6,0,4,2,0,,,,,,
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Female,34,Y,1,,,4.0,4,2,3,0,2,0,0,54.62,64.44,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.17,RM_type_B,Permanent,Female,28,Y,0,,,4.0,4,2,3,0,3,0,1,74.60666666666667,80.56,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,33,Y,1,level_3,2011,3.0,3,2,2,0,1,0,0,33.47666666666667,65.25,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.08,RM_type_B,Permanent,Male,29,N,0,level_1,2009,2.0,2,2,2,0,1,0,0,53.515,70.09,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,27,N,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,35,Y,2,level_4,2008,6.0,6,3,4,0,6,1,0,111.26666666666664,116.39,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,2.33,PG03,2.33,0.5,RM_type_A,Permanent,Male,35,Y,2,level_4,2008,6.0,6,3,4,0,2,2,0,78.92,86.21,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.25,RM_type_C,Permanent,Female,32,Y,1,level_4,2011,6.0,6,2,3,0,2,4,1,83.05,86.42,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,2.5,RM_type_A,Permanent,Female,29,Y,1,level_4,2014,3.0,3,1,3,0,3,0,1,39.4,54.87,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.17,RM_type_B,Permanent,Male,28,N,0,level_1,2010,2.0,2,1,2,0,2,1,0,74.53,75.82,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,26,N,0,level_4,2016,,1,1,1,0,0,0,0,,,,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,29,N,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,34,Y,2,level_4,2010,5.0,5,4,3,0,2,0,0,74.88333333333334,92.06,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,29,N,0,,,4.0,4,2,2,0,2,0,0,68.75333333333333,79.2,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.25,PG03,1.25,1.67,RM_type_B,Permanent,Male,30,N,0,level_4,2013,2.0,2,1,2,0,1,0,0,,,,,,
JG03,0.17,PG01,0.17,0.08,RM_type_B,Contract,Female,30,Y,0,level_3,2010,,1,2,1,0,0,0,0,,,,,,
JG04,1.33,PG03,1.33,1.92,RM_type_A,Permanent,Male,31,Y,0,,,4.0,4,2,3,2,1,0,0,64.94666666666667,74.36,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.17,RM_type_A,Permanent,Male,31,Y,1,level_4,2011,3.0,3,3,4,0,2,0,1,74.74,85.33,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.42,PG03,0.42,0.42,RM_type_B,Permanent,Male,29,N,0,level_4,2015,1.0,1,2,1,0,0,0,0,,,,,,
JG03,0.0,PG01,0.0,0.0,RM_type_B,Contract,Female,28,N,0,level_4,2014,,1,1,1,0,0,0,0,,,,,,
JG05,8.0,PG06,5.5,2.42,RM_type_A,Permanent,Male,45,Y,3,level_4,2007,24.0,24,7,6,0,2,56,0,64.69,64.92,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Female,28,Y,1,,,4.0,4,3,3,0,5,0,0,65.10000000000001,69.75,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_A,Permanent,Male,29,Y,1,level_4,2014,3.0,3,2,3,0,1,1,0,54.51,64.7,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Male,29,Y,1,level_4,2013,2.0,2,2,3,0,1,1,0,,,,,,
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,26,N,0,level_4,2014,,1,1,1,0,0,0,0,,,,,,
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Female,29,N,0,level_4,2013,,1,1,1,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Male,32,Y,1,level_4,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,38,Y,3,level_4,2005,5.0,5,2,3,0,4,0,0,65.44,74.84,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.33,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,1,3,1,5,0,0,66.00999999999999,70.03,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,29,N,0,level_4,2016,,1,1,1,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.0,RM_type_A,Permanent,Male,30,N,0,level_4,2015,1.0,1,2,2,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Male,30,Y,1,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.25,PG03,2.25,1.92,RM_type_A,Permanent,Male,34,Y,2,level_3,2007,6.0,6,4,5,1,2,1,1,64.14333333333333,71.34,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,35,N,0,level_3,2007,5.0,5,2,3,0,3,1,1,67.91333333333333,78.71,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Female,28,N,0,level_4,2012,3.0,3,2,2,0,2,0,0,42.74,61.73,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,34,Y,1,level_4,2009,1.0,1,2,2,0,0,3,0,,,,,,
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,32,Y,2,level_4,2011,5.0,5,3,2,0,1,0,0,63.40666666666666,58.1,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,31,Y,0,,,4.0,4,3,2,0,2,0,0,79.42666666666666,88.49,2.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,28,N,0,level_4,2014,3.0,3,2,2,0,2,0,0,80.12666666666667,90.53,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_B,Permanent,Male,34,Y,1,level_4,2015,2.0,2,2,2,0,2,0,0,49.395,53.82,0.0,Pencapaian < 50%,Pencapaian 100%-150%,reached
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,32,N,0,level_4,2013,2.0,2,2,2,0,2,0,0,20.0,20.0,0.0,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,32,Y,0,,,4.0,4,3,3,1,4,0,0,57.4,56.78,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
